@relation senercon

@attribute num_verbs numeric
@attribute contain_modal numeric
@attribute num_nouns numeric
@attribute num_pos_nouns numeric
@attribute pos_nouns_score numeric
@attribute num_neg_nouns numeric
@attribute neg_nouns_score numeric
@attribute num_pos_adj numeric
@attribute pos_score numeric
@attribute num_neg_adj numeric
@attribute neg_score numeric
@attribute num_adj numeric
@attribute sent_length numeric
@attribute num_question_marks numeric
@attribute num_exclamation_marks numeric
@attribute num_slash numeric
@attribute num_underscore numeric
@attribute num_hash numeric
@attribute num_currency numeric
@attribute num_percentage numeric
@attribute num_brackets_type1 numeric
@attribute num_brackets_type2 numeric
@attribute num_assertive_verbs numeric
@attribute num_requestive_verbs numeric
@attribute num_responsive_verbs numeric
@attribute num_informative_verbs numeric
@attribute num_assertive_expressions numeric
@attribute num_confirmative_expressions numeric
@attribute num_concessive_expressions numeric
@attribute num_requestive_expressions numeric
@attribute num_requirement_expressions numeric
@attribute num_question_expressions numeric
@attribute num_responsive_expressions numeric
@attribute num_suggestive_expressions numeric
@attribute num_suppositive_expressions numeric
@attribute num_attach_expressions numeric
@attribute num_code_expressions numeric
@attribute num_descriptive_expressions numeric
@attribute num_logFile_expressions numeric
@attribute num_urlLink_expressions numeric
@attribute num_sentences numeric
@attribute overall_sentiment numeric
@attribute @@class@@ {OTHER,ENHANCEMENT}

@data
1,1,0,3,0.372487,1,-0.06,0,0,0,0,0,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,-2,OTHER
4,2,11,3,0.319515,1,-0.02551,0,0,1,-0.190374,2,374,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,6,-8,OTHER
5,3,15,6,0.08096,1,-0.007364,3,0.256635,7,-1.179242,2,757,1,0,0,0,1,0,0,0,0,0,0,0,0,8.6,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,9,-2,OTHER
6,3,10,4,0.300036,3,-0.156012,2,0.399354,1,-0.306818,3,563,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,5.1,0,0,0,0,0,0,0,0,0,9,-10,OTHER
1,0,1,1,0.108471,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,1,-2,OTHER
0,0,1,0,0,0,0,0,0,0,0,0,151,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,OTHER
5,2,8,1,0.017247,2,-0.710285,0,0,0,0,0,235,0,1,0,0,0,0,0,0,0,0,0,0,0,4.3,4.2,0,0,0,0,0,4.5,0,0,0,0,0,0,4,-2,OTHER
2,2,2,2,0.031499,0,0,2,0.254823,0,0,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,2,OTHER
1,1,3,1,0.038443,1,-0.386364,0,0,0,0,0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,OTHER
4,1,2,4,0.218667,1,-0.00365,2,0.247412,1,-0.206204,0,260,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,0,OTHER
0,0,1,4,0.614093,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,3,-2,OTHER
2,0,4,2,0.15129,0,0,0,0,0,0,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,-4,OTHER
5,1,8,7,0.199488,2,-0.393728,2,0.331957,0,0,1,501,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,2.2,0,0,0,0,0,0,0,0,7,-6,OTHER
1,0,5,0,0,0,0,0,0,0,0,0,111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
0,0,1,2,0.131631,0,0,0,0,0,0,0,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
0,0,4,2,0.076685,1,-0.118264,2,0.267412,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,3,-6,OTHER
1,1,6,2,0.252551,3,-0.211517,2,0.420455,1,-0.36,0,323,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,2.3,0,0,6,-6,OTHER
5,2,10,9,0.698007,1,-0.355142,2,0.25389,1,-0.082117,1,551,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,7,-4,OTHER
4,0,1,3,0.422487,0,0,1,0.25,1,-0.70396,0,221,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,-4,OTHER
3,1,3,2,0.208503,1,-0.044186,1,0.127412,1,-0.629156,1,197,0,1,0,0,0,0,0,0,0,0,1,0,0,8.6,0,0,0,5.1,0,0,0,0,0,0,0,0,0,4,-2,OTHER
1,0,4,1,0.037935,0,0,1,0.103102,1,-0.119319,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,OTHER
3,1,1,0,0,4,-0.594437,1,0.127412,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,2.3,0,0,3,0,OTHER
0,0,4,1,0.038443,2,-0.691938,2,0.172866,0,0,0,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,OTHER
4,3,7,1,0.008503,0,0,1,0.708942,0,0,0,259,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,6,-4,OTHER
2,1,3,1,0.017183,0,0,0,0,1,-0.125,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,5.1,0,0,0,0,0,0,0,0,0,2,-2,OTHER
2,1,2,0,0,0,0,0,0,1,-0.36,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
1,1,2,4,0.205629,1,-0.027595,1,0.05102,1,-0.629156,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
3,0,6,3,0.21494,2,-0.050323,0,0,0,0,0,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,6,-9,OTHER
1,1,4,0,0,1,-0.020696,0,0,0,0,1,110,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,-2,OTHER
2,0,1,0,0,2,-0.318605,0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,-2,OTHER
1,0,5,3,0.431581,0,0,0,0,1,-0.056569,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,OTHER
4,2,1,0,0,0,0,1,0.25,0,0,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,2.2,0,0,0,0,0,2.3,0,0,4,-2,OTHER
12,3,24,5,0.579714,0,0,3,0.366025,1,-0.333333,1,729,0,1,0,0,2,0,0,0,0,0,0,0,0,8.6,0,0,0,10.2,0,0,0,0,0,0,0,0,0,10,-10,OTHER
3,1,2,1,0.017007,2,-0.236528,0,0,3,-0.873475,0,453,2,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,4.4,0,0,0,0,0,0,0,0,4,-6,OTHER
2,2,2,3,0.052996,0,0,1,0.633763,1,-0.675,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,2.3,0,0,4,-6,OTHER
0,0,7,2,0.128503,0,0,0,0,2,-0.098654,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,OTHER
3,1,13,12,0.584222,6,-0.205968,5,1.546175,6,-2.349488,2,771,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6,0,4.3,0,0,0,0,0,8.6,0,0,2.3,0,0,9,-10,OTHER
1,0,8,2,0.090909,0,0,3,0.916667,1,-0.02551,1,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,-2,OTHER
2,1,5,2,0.136054,0,0,1,0.458333,1,-0.629156,1,302,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,8,6,OTHER
3,1,7,1,0.064016,0,0,2,0.371212,0,0,0,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,0,OTHER
5,2,10,1,0.008503,2,-0.034912,2,0.25,0,0,5,350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,5,0,OTHER
0,0,2,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
9,3,8,2,0.245919,3,-0.785692,0,0,0,0,0,361,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,5,-4,OTHER
3,0,0,1,0.108471,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,2,0,OTHER
4,2,3,6,0.45328,0,0,1,0.291667,0,0,2,261,1,0,0,0,1,0,0,0,0,0,0,0,0,8.6,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,4,-6,OTHER
2,1,3,3,0.067552,0,0,0,0,0,0,0,139,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,OTHER
5,0,9,3,0.169032,4,-0.401464,0,0,0,0,1,551,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,5,-9,OTHER
1,1,3,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,-2,OTHER
2,1,1,3,0.264144,0,0,0,0,0,0,0,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,-6,OTHER
1,0,5,3,0.274435,1,-0.06,1,0.458333,1,-0.75,2,627,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,OTHER
2,1,3,1,0.028122,2,-0.089097,0,0,0,0,1,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,2,OTHER
1,1,1,1,0.068182,0,0,1,0.204545,0,0,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,-2,OTHER
1,1,4,3,0.231624,2,-0.040155,0,0,2,-0.438787,0,338,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,-6,OTHER
5,0,8,1,0.120919,2,-0.780073,1,0.045455,1,-0.535,0,322,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,5,-10,OTHER
0,0,3,0,0,0,0,0,0,0,0,0,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
14,7,20,19,1.026892,3,-0.124136,8,1.686497,5,-1.71558,5,1187,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1,6.6,0,0,0,0,0,0,0,0,17,-10,OTHER
2,2,2,0,0,1,-0.06,0,0,1,-0.073144,0,127,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,-4,OTHER
2,0,0,1,0.108471,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,2,0,OTHER
0,0,2,0,0,0,0,1,0.103102,0,0,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,-2,OTHER
1,1,2,1,0.068182,0,0,1,0.103102,1,-0.629156,0,181,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
7,4,8,2,0.216942,1,-0.06,0,0,1,-0.019147,1,417,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,6,-6,OTHER
5,1,13,1,0.004028,3,-0.714313,2,0.245,1,-0.073144,4,484,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,2.3,0,0,7,-10,OTHER
3,0,2,1,0.089286,1,-0.16,0,0,2,-0.25,1,207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,0,OTHER
3,2,2,0,0,1,-0.39371,0,0,2,-1.295822,0,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,-6,OTHER
0,0,6,1,0.089286,0,0,1,0.045455,0,0,1,194,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,OTHER
3,1,7,5,0.331744,0,0,4,0.588702,3,-1.343713,1,433,0,0,0,0,1,0,0,0,0,0,0,0,0,4.3,0,4.3,0,0,0,0,0,0,0,0,2.3,0,0,4,-6,OTHER
2,0,0,1,0.064016,1,-0.355142,1,0.083333,0,0,1,111,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,3,-4,OTHER
2,1,8,4,0.178571,1,-0.038265,0,0,1,-0.073144,0,203,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,5,2,OTHER
2,2,2,1,0.108471,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
1,1,6,1,0.02062,1,-0.355142,0,0,1,-0.073144,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
1,1,6,2,0.267007,0,0,2,0.484489,0,0,1,339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,OTHER
3,2,14,3,0.143897,2,-0.06066,2,0.439698,1,-0.273134,5,544,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,4.9,0,0,0,0,0,0,0,0,0,0,5,-6,OTHER
2,2,14,0,0,3,-0.479719,2,0.165,1,-0.119319,1,253,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,OTHER
