@relation oo_unweighted_2classes-weka.filters.supervised.instance.SMOTE-C0-K5-P110.0-S1

@attribute num_verbs numeric
@attribute contain_modal numeric
@attribute num_nouns numeric
@attribute num_pos_nouns numeric
@attribute pos_nouns_score numeric
@attribute num_neg_nouns numeric
@attribute neg_nouns_score numeric
@attribute num_pos_adj numeric
@attribute pos_score numeric
@attribute num_neg_adj numeric
@attribute neg_score numeric
@attribute num_adj numeric
@attribute sent_length numeric
@attribute num_question_marks numeric
@attribute num_exclamation_marks numeric
@attribute num_slash numeric
@attribute num_underscore numeric
@attribute num_hash numeric
@attribute num_currency numeric
@attribute num_percentage numeric
@attribute num_brackets_type1 numeric
@attribute num_brackets_type2 numeric
@attribute num_assertive_verbs numeric
@attribute num_requestive_verbs numeric
@attribute num_responsive_verbs numeric
@attribute num_informative_verbs numeric
@attribute num_assertive_expressions numeric
@attribute num_confirmative_expressions numeric
@attribute num_concessive_expressions numeric
@attribute num_requestive_expressions numeric
@attribute num_requirement_expressions numeric
@attribute num_question_expressions numeric
@attribute num_responsive_expressions numeric
@attribute num_suggestive_expressions numeric
@attribute num_suppositive_expressions numeric
@attribute num_attach_expressions numeric
@attribute num_code_expressions numeric
@attribute num_descriptive_expressions numeric
@attribute num_logFile_expressions numeric
@attribute num_urlLink_expressions numeric
@attribute num_sentences numeric
@attribute overall_sentiment numeric
@attribute @@class@@ {OTHER,ENHANCEMENT}

@data
10,1,18,8,0.657971,3,-0.040587,0,0,5,-0.97674,3,828,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-6,OTHER
5,1,15,7,0.535191,3,-0.040587,1,0.541667,4,-0.772827,3,721,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-8,OTHER
6,1,17,7,0.581441,3,-0.040587,0,0,2,-0.365,4,772,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-12,OTHER
2,0,14,2,0.126093,3,-0.810993,1,0.127412,3,-0.213913,3,425,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,8,-4,OTHER
2,1,10,2,0.03,3,-0.796661,3,0.500504,1,-0.005,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,4.6,0,0,7,-8,OTHER
7,1,13,5,0.242518,1,-0.386364,0,0,5,-0.849091,7,921,1,1,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,2.3,0,0,12,-18,OTHER
5,2,3,0,0,0,0,2,0.773763,0,0,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,2,0,OTHER
10,4,31,5,0.050497,3,-0.0244,3,0.629821,3,-1.283974,4,952,0,0,0,0,0,0,0,0,0,0,0,1,0,4.3,0,0,0,0,0,0,0,4.3,0,0,4.6,0,0,9,-12,OTHER
6,0,18,2,0.046255,5,-0.59132,3,0.91102,1,-0.348639,5,573,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,5,-4,OTHER
2,0,9,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
3,0,4,1,0.004606,0,0,1,0.034091,0,0,0,238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4.6,0,0,4,-6,OTHER
6,3,9,1,0.000533,0,0,3,1.021886,2,-0.181974,0,366,0,0,0,0,0,1,0,0,0,1,1,0,0,8.6,0,0,0,5.1,0,0,0,0,0,0,2.3,0,0,4,-8,OTHER
5,1,6,1,0.015,0,0,0,0,3,-1.703913,1,1278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,1,-4,OTHER
7,1,17,2,0.045129,0,0,3,0.382235,3,-0.61174,2,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,3,-4,OTHER
5,3,8,2,0.044376,0,0,3,1.213828,4,-0.965,4,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,3,0,OTHER
6,1,26,7,0.323997,0,0,1,0.237226,4,-0.249592,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,11,-8,OTHER
6,1,17,0,0,0,0,0,0,0,0,0,1505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,4,0,OTHER
1,0,4,4,0.167408,1,-0.333333,1,0.25,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
7,4,16,8,0.421959,0,0,1,0.237226,0,0,1,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,6.9,0,0,12,2,OTHER
5,2,16,3,0.492701,1,-0.014226,1,0.05102,1,-0.005,1,429,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1,2.2,0,0,0,0,0,2.3,0,0,7,6,OTHER
2,1,3,0,0,4,-0.463181,0,0,0,0,0,250,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,OTHER
5,2,12,1,0.015306,1,-0.041667,0,0,1,-0.022727,1,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,2,-7,OTHER
3,0,9,0,0,1,-0.118264,0,0,0,0,1,258,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,4,0,0,0,0,6,-6,OTHER
9,0,17,2,0.03519,1,-0.033287,1,0.127412,3,-0.246464,1,358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,OTHER
1,1,7,0,0,1,-0.386364,1,0.077555,1,-0.629156,1,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
3,0,9,2,0.105758,0,0,1,0.237226,0,0,3,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3,0,0,5,-8,OTHER
8,4,67,16,0.519877,2,-0.148264,4,0.630356,3,-1.331911,1,1375,0,0,3,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,4,5.1,0,0,0,16,-20,OTHER
14,5,38,9,0.514172,8,-2.266229,7,1.146922,8,-1.16066,4,1422,0,0,0,0,0,0,0,0,0,1,0,0,0,21.5,0,4.3,4.9,0,0,0,0,4.3,0,0,6.9,0,0,23,-18,OTHER
0,1,6,1,0.166667,0,0,0,0,1,-0.203913,1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,OTHER
4,1,17,2,0.5,0,0,4,0.83226,2,-1.092755,0,753,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,4,-8,OTHER
6,1,14,0,0,2,-0.037204,1,0.05102,0,0,0,349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,-2,OTHER
0,0,13,4,0.130339,1,-0.125,1,0.02551,5,-2.718311,1,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,-4,OTHER
3,0,5,0,0,2,-0.124105,1,0.23,1,-0.181818,1,150,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,OTHER
5,1,16,0,0,0,0,3,0.539907,1,-0.386364,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,OTHER
14,1,19,5,0.32475,1,-0.006312,2,0.229109,1,-0.386364,2,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2.3,0,0,10,-14,OTHER
0,0,3,1,0.004028,0,0,1,0.015,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
16,4,22,5,0.639076,5,-1.376075,6,1.442786,4,-0.518459,4,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,6.9,0,0,14,-12,OTHER
5,0,11,1,0.027319,0,0,2,0.418464,0,0,3,273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,OTHER
3,0,6,1,0.041392,0,0,1,0.046769,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
2,0,15,2,0.073476,1,-0.125,2,0.669078,0,0,1,429,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,5,-6,OTHER
3,2,10,3,0.273543,4,-0.116653,2,0.882727,6,-1.48159,0,474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,2.3,0,0,4,-4,OTHER
1,0,4,2,0.036496,3,-0.245985,2,0.34,1,-0.253929,2,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,2.3,0,0,5,-6,OTHER
2,1,8,0,0,2,-0.423324,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
2,0,14,0,0,0,0,0,0,0,0,2,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,OTHER
0,0,5,0,0,0,0,1,0.118613,1,-0.36,1,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,OTHER
3,0,8,1,0.032852,0,0,0,0,1,-0.219503,1,288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,5,0,OTHER
3,0,7,1,0.032852,1,-0.013686,1,0.633763,0,0,3,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,2,0,OTHER
3,2,4,1,0.011498,1,-0.006312,0,0,2,-0.659385,5,352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-8,OTHER
0,0,12,2,0.181924,0,0,1,0.61,0,0,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
9,4,31,0,0,5,-0.180616,5,0.799792,3,-0.593113,3,1322,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,13,6,OTHER
6,1,2,3,0.046195,7,-0.224633,3,0.56708,3,-0.12,3,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3,0,0,8,-6,OTHER
6,1,11,3,0.274969,3,-0.258891,2,0.154123,0,0,1,502,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0,4.3,0,0,0,0,0,5,-6,OTHER
2,0,3,1,0.041392,0,0,0,0,1,-0.203913,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,-2,OTHER
3,0,25,17,1.148198,1,-0.170455,12,1.849338,6,-3.01,1,940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,9,-4,OTHER
6,2,5,3,0.414982,2,-0.070299,1,0.205119,1,-0.181818,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,5,-8,OTHER
7,2,43,1,0.127551,8,-0.375811,4,0.697,9,-1.401667,5,4884,0,0,2,0,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,2.3,2,0,OTHER
11,3,253,42,1.078545,4,-1.179115,7,0.920265,4,-0.907583,19,32893,0,61,1,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,14,-51,OTHER
0,0,7,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
6,1,211,22,0.893092,8,-0.732682,2,0.487226,6,-0.716942,12,7885,0,0,26,0,0,16,0,0,0,0,0,3,0,8.6,0,0,0,0,0,0,0,0,0,5.1,2.3,0,0,52,-45,OTHER
4,1,14,1,0.004028,0,0,1,0.050182,0,0,2,367,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,4.6,5,-6,OTHER
6,1,8,11,1.178781,3,-0.041313,3,0.469853,4,-0.611974,0,848,0,0,1,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7,-8,OTHER
1,1,13,2,0.056392,1,-0.125,1,0.5,1,-0.36,0,336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,4,-8,OTHER
1,0,8,0,0,2,-0.390013,0,0,1,-0.36,0,204,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,2.3,5,-4,OTHER
5,1,12,3,0.179318,4,-0.385169,0,0,1,-0.119319,4,651,0,0,10,1,0,0,0,0,0,0,0,1,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10,OTHER
7,1,22,3,0.140546,1,-0.005925,3,0.52755,3,-1.341467,2,885,0,0,0,0,0,0,0,0,0,1,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,2.3,0,0,12,-12,OTHER
12,4,23,0,0,8,-0.059784,3,0.308393,1,-0.119319,1,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,11,0,OTHER
1,1,124,4,0.145184,0,0,0,0,0,0,7,3041,2,7,65,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,50,-30,OTHER
1,0,8,1,0.017007,0,0,0,0,0,0,0,171,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,OTHER
2,1,4,1,0.2,0,0,0,0,1,-0.75,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,1,-2,OTHER
4,0,13,7,0.775989,2,-0.12022,1,0.25,0,0,1,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,1,-2,OTHER
8,0,7,2,0.040286,0,0,2,0.257372,0,0,0,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3,-2,OTHER
6,1,21,2,0.043506,4,-0.082483,2,0.11346,2,-0.12449,1,587,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4.6,0,2.3,6,-8,OTHER
5,1,11,4,0.483674,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,3,-6,OTHER
3,0,8,2,0.039767,1,-0.00365,4,0.409607,0,0,0,307,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2.3,6,-6,OTHER
1,0,10,2,0.029808,0,0,2,0.072827,1,-0.203913,0,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,2.3,4,-4,OTHER
7,0,8,13,0.417893,7,-0.185362,7,0.800252,3,-1.081549,3,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,2.3,0,0,2,-4,OTHER
1,0,7,3,0.074971,0,0,1,0.027372,4,-1.204469,0,835,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2,-2,OTHER
3,2,7,0,0,2,-0.043797,0,0,2,-0.746364,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,OTHER
1,0,5,6,0.587584,2,-0.130795,2,0.289453,0,0,1,360,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,2.3,0,2.3,5,2,OTHER
4,1,2,1,0.041667,0,0,0,0,1,-0.36,2,266,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3,-2,OTHER
3,1,13,0,0,3,-0.847649,1,0.027372,1,-0.570641,2,431,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,4.6,6,-2,OTHER
5,2,11,3,0.558576,0,0,2,0.265505,0,0,2,456,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,4,-8,OTHER
26,2,21,11,0.745539,12,-1.074854,3,0.459818,3,-0.390756,1,1146,0,0,2,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,10.2,0,0,4.5,0,4,0,2.3,0,0,9,-10,OTHER
9,1,37,13,0.395062,0,0,3,0.391502,0,0,4,1352,0,0,2,3,1,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,2.3,0,2.3,12,-18,OTHER
2,1,4,1,0.037819,1,-0.125,0,0,1,-0.181818,0,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
4,0,7,0,0,0,0,1,0.14,1,-0.704545,0,232,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4,0,OTHER
3,1,4,1,0.032008,0,0,1,0.027372,0,0,1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,OTHER
2,0,13,3,0.258454,1,-0.074922,1,0.027372,3,-0.411193,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
1,1,12,1,0.018937,3,-0.391969,4,0.32608,3,-0.810516,1,360,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,5,-2,OTHER
7,2,53,9,0.77022,7,-0.543364,3,0.578393,2,-0.235,4,1219,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7,-12,OTHER
9,1,9,3,0.047668,7,-0.284864,3,0.326478,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,3,-8,OTHER
2,0,19,3,0.051197,2,-0.410298,2,0.377967,3,-0.718435,2,474,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10,OTHER
2,0,5,0,0,0,0,2,0.551417,0,0,2,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,3,-4,OTHER
3,1,6,0,0,1,-0.03,0,0,4,-0.678378,0,218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,OTHER
3,0,5,1,0.033163,1,-0.08,1,0.027508,1,-0.09,1,260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,OTHER
2,2,9,0,0,1,-0.022727,0,0,0,0,0,433,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4,-2,OTHER
3,2,15,0,0,1,-0.355142,2,0.545455,0,0,2,316,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,OTHER
8,1,7,1,0.028122,1,-0.355142,1,0.06,2,-0.263889,3,455,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,-4,OTHER
5,2,10,1,0.25,1,-0.386364,1,0.05102,3,-0.368636,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,5,-4,OTHER
1,0,9,5,0.469834,2,-0.149844,1,0.625,4,-1.108475,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,4,-6,OTHER
1,1,7,3,0.121511,1,-0.050964,0,0,1,-0.629156,0,332,0,0,1,0,0,4,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
1,0,15,4,0.143059,2,-0.132364,2,0.094816,2,-0.213499,3,555,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,OTHER
0,0,1,0,0,1,-0.074922,2,0.467226,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,-2,OTHER
